payroll_id,employee_id,employee_name,role,contract_type,hire_date,termination_date,month,hours_worked,hourly_rate,base_salary,overtime_hours,overtime_pay,bonus,deductions,net_pay,payment_method,payment_status
PAY-E167-2022-08,E167,Cristina Perez,Cook,Part-time,2019-11-01,,2022-08,100,11.41,1141.0,0,0.0,98.85,209.99,1029.86,Cash,Paid
PAY-E100-2022-08,E100,Ana Torres,Cashier,Part-time,2016-06-01,,2022-08,97,9.51,922.47,0,0.0,56.6,117.24,861.83,Cash,Paid
PAY-E101-2022-09,E101,Carlos Ruiz,Barista,Full-time,2016-07-01,,2022-09,173,10.15,1624.0,13,230.91,1.96,243.23,1613.64,Bank Transfer,Paid
PAY-E191-2022-09,E191,Laura Gomez,Cashier,Full-time,2021-12-01,,2022-09,164,9.51,1521.6,4,66.57,19.9,199.99,1408.08,Cash,Paid
PAY-E138-2022-09,E138,Cristina Perez,Cashier,Full-time,2018-05-01,,2022-09,163,9.51,1521.6,3,49.93,14.72,275.25,1311.0,Bank Transfer,Paid
PAY-E181-2022-09,E181,Carlos Ruiz,Barista,Full-time,2021-03-01,,2022-09,170,10.15,1624.0,10,177.62,22.58,287.88,1536.32,Bank Transfer,Paid
PAY-E134-2022-09,E134,Laura Gomez,Cook,Full-time,2018-02-01,,2022-09,168,11.41,1825.6,8,159.74,46.89,316.4,1715.83,Bank Transfer,Paid
PAY-E063-2022-09,E063,Cristina Perez,Cook,Part-time,2014-08-01,,2022-09,80,11.41,912.8,0,0.0,22.54,106.92,828.42,Bank Transfer,Delayed
PAY-E102-2022-09,E102,Marta Fernandez,Barista,Full-time,2016-07-01,,2022-09,152,10.15,1542.8,0,0.0,12.5,241.6,1313.7,Bank Transfer,Paid
PAY-E135-2022-10,E135,Carlos Ruiz,Manager,Full-time,2018-02-01,,2022-10,162,13.95,2232.0,2,48.82,27.52,238.94,2069.4,Bank Transfer,Delayed
PAY-E187-2022-10,E187,Carlos Ruiz,Barista,Full-time,2021-08-01,,2022-10,168,10.15,1624.0,8,142.1,43.57,305.86,1503.81,Bank Transfer,Delayed
PAY-E041-2022-10,E041,Luis Moreno,Cook,Full-time,2013-07-01,,2022-10,155,11.41,1768.55,0,0.0,38.46,188.12,1618.89,Cash,Paid
PAY-E052-2022-11,E052,Cristina Perez,Cashier,Full-time,2014-02-01,,2022-11,176,9.51,1521.6,16,266.28,10.38,206.42,1591.84,Bank Transfer,Paid
PAY-E128-2022-11,E128,Javier Lopez,Cook,Full-time,2017-10-01,,2022-11,151,11.41,1722.91,0,0.0,7.27,177.51,1552.67,Cash,Paid
PAY-E127-2022-11,E127,Carlos Ruiz,Cashier,Full-time,2017-09-01,,2022-11,152,9.51,1445.52,0,0.0,2.45,193.1,1254.87,Bank Transfer,Paid
PAY-E210-2022-11,E210,Laura Gomez,Cashier,Part-time,2022-11-01,,2022-11,79,9.51,751.29,0,0.0,30.55,121.44,660.4,Bank Transfer,Pending
PAY-E024-2022-12,E024,Laura Gomez,Cook,Full-time,2011-04-01,,2022-12,160,11.41,1825.6,0,0.0,62.16,268.01,1619.75,Bank Transfer,Paid
PAY-E083-2022-12,E083,Javier Lopez,Barista,Full-time,2015-05-01,,2022-12,153,10.15,1552.95,0,0.0,65.71,288.68,1329.98,Bank Transfer,Paid
PAY-E098-2022-12,E098,Javier Lopez,Barista,Full-time,2016-04-01,,2022-12,172,10.15,1624.0,12,213.15,68.38,310.71,1594.82,Cash,Paid
PAY-E195-2022-12,E195,Carlos Ruiz,Cashier,Part-time,2022-02-01,,2022-12,97,9.51,922.47,0,0.0,45.32,137.46,830.33,Cash,Delayed
PAY-E141-2022-12,E141,Luis Moreno,Manager,Full-time,2018-09-01,,2022-12,169,13.95,2232.0,9,219.71,65.01,356.31,2160.41,Cash,Paid
PAY-E060-2023-01,E060,Javier Lopez,Manager,Full-time,2014-06-01,,2023-01,163,14.23,2276.8,3,74.71,2.27,301.22,2052.56,Bank Transfer,Paid
PAY-E050-2023-01,E050,Javier Lopez,Cashier,Full-time,2014-01-01,,2023-01,156,9.7,1513.2,0,0.0,34.5,186.27,1361.43,Bank Transfer,Paid
PAY-E031-2023-01,E031,Laura Gomez,Manager,Part-time,2012-07-01,,2023-01,86,14.23,1223.78,0,0.0,27.5,201.91,1049.37,Bank Transfer,Paid
PAY-E054-2023-01,E054,Ana Torres,Manager,Part-time,2014-04-01,,2023-01,80,14.23,1138.4,0,0.0,19.8,168.53,989.67,Bank Transfer,Paid
PAY-E107-2023-01,E107,Luis Moreno,Cashier,Full-time,2016-10-01,,2023-01,156,9.7,1513.2,0,0.0,16.53,194.33,1335.4,Cash,Delayed
PAY-E124-2023-02,E124,Cristina Perez,Cook,Full-time,2017-08-01,,2023-02,151,11.64,1757.64,0,0.0,41.76,223.03,1576.37,Cash,Paid
PAY-E086-2023-02,E086,Carlos Ruiz,Cashier,Full-time,2015-08-01,,2023-02,150,9.7,1455.0,0,0.0,10.41,226.9,1238.51,Cash,Paid
PAY-E209-2023-02,E209,Luis Moreno,Manager,Full-time,2022-10-01,,2023-02,154,14.23,2191.42,0,0.0,14.02,226.04,1979.4,Cash,Paid
PAY-E191-2023-02,E191,Laura Gomez,Cashier,Full-time,2021-12-01,,2023-02,176,9.7,1552.0,16,271.6,8.3,271.95,1559.95,Bank Transfer,Paid
PAY-E081-2023-03,E081,Javier Lopez,Cook,Part-time,2015-04-01,,2023-03,71,11.64,826.44,0,0.0,38.89,149.76,715.57,Cash,Paid
PAY-E070-2023-03,E070,Ana Torres,Cook,Full-time,2014-11-01,,2023-03,175,11.64,1862.4,15,305.55,24.13,306.9,1885.18,Bank Transfer,Paid
PAY-E128-2023-03,E128,Javier Lopez,Cook,Full-time,2017-10-01,,2023-03,165,11.64,1862.4,5,101.85,36.62,283.9,1716.97,Cash,Paid
PAY-E078-2023-03,E078,Cristina Perez,Cook,Part-time,2015-03-01,,2023-03,97,11.64,1129.08,0,0.0,4.91,202.51,931.48,Bank Transfer,Paid
PAY-E201-2023-03,E201,Ana Torres,Cook,Full-time,2022-05-01,,2023-03,151,11.64,1757.64,0,0.0,22.97,279.72,1500.89,Bank Transfer,Paid
PAY-E153-2023-04,E153,Cristina Perez,Barista,Part-time,2019-03-01,,2023-04,90,10.35,931.5,0,0.0,44.61,122.67,853.44,Bank Transfer,Paid
PAY-E086-2023-04,E086,Carlos Ruiz,Cashier,Full-time,2015-08-01,,2023-04,167,9.7,1552.0,7,118.82,15.96,228.2,1458.58,Bank Transfer,Paid
PAY-E080-2023-04,E080,Marta Fernandez,Barista,Full-time,2015-04-01,,2023-04,155,10.35,1604.25,0,0.0,13.68,163.77,1454.16,Bank Transfer,Paid
PAY-E070-2023-05,E070,Ana Torres,Cook,Full-time,2014-11-01,,2023-05,178,11.64,1862.4,18,366.66,29.64,376.96,1881.74,Cash,Paid
PAY-E019-2023-05,E019,Cristina Perez,Cook,Full-time,2011-01-01,,2023-05,159,11.64,1850.76,0,0.0,16.62,216.34,1651.04,Bank Transfer,Pending
PAY-E087-2023-05,E087,Laura Gomez,Cashier,Full-time,2015-08-01,,2023-05,174,9.7,1552.0,14,237.65,38.22,265.81,1562.06,Bank Transfer,Paid
PAY-E013-2023-05,E013,Luis Moreno,Cashier,Part-time,2010-08-01,,2023-05,99,9.7,960.3,0,0.0,34.93,107.27,887.96,Cash,Paid
PAY-E099-2023-05,E099,Luis Moreno,Barista,Part-time,2016-05-01,,2023-05,92,10.35,952.2,0,0.0,38.32,136.34,854.18,Bank Transfer,Paid
PAY-E153-2023-05,E153,Cristina Perez,Barista,Part-time,2019-03-01,,2023-05,98,10.35,1014.3,0,0.0,30.85,180.84,864.31,Cash,Paid
PAY-E084-2023-06,E084,Luis Moreno,Cook,Full-time,2015-08-01,,2023-06,164,11.64,1862.4,4,81.48,52.07,265.61,1730.34,Bank Transfer,Paid
PAY-E008-2023-06,E008,Cristina Perez,Barista,Full-time,2010-03-01,,2023-06,165,10.35,1656.0,5,90.56,50.71,228.72,1568.55,Cash,Paid
PAY-E217-2023-06,E217,Carlos Ruiz,Cook,Full-time,2023-03-01,,2023-06,163,11.64,1862.4,3,61.11,65.38,253.34,1735.55,Bank Transfer,Paid
PAY-E019-2023-06,E019,Cristina Perez,Cook,Full-time,2011-01-01,,2023-06,171,11.64,1862.4,11,224.07,26.23,368.6,1744.1,Cash,Paid
PAY-E137-2023-06,E137,Cristina Perez,Manager,Part-time,2018-05-01,,2023-06,89,14.23,1266.47,0,0.0,57.03,191.12,1132.38,Cash,Paid
PAY-E198-2023-07,E198,Marta Fernandez,Manager,Full-time,2022-04-01,,2023-07,169,14.23,2276.8,9,224.12,66.23,296.9,2270.25,Cash,Paid
PAY-E084-2023-07,E084,Luis Moreno,Cook,Full-time,2015-08-01,,2023-07,175,11.64,1862.4,15,305.55,93.06,281.19,1979.82,Cash,Paid
PAY-E170-2023-07,E170,Carlos Ruiz,Cook,Full-time,2019-12-01,,2023-07,179,11.64,1862.4,19,387.03,47.54,246.1,2050.87,Bank Transfer,Paid
PAY-E149-2023-07,E149,Laura Gomez,Manager,Full-time,2019-02-01,,2023-07,166,14.23,2276.8,6,149.41,52.34,273.15,2205.4,Cash,Paid
PAY-E163-2023-07,E163,Luis Moreno,Barista,Full-time,2019-10-01,,2023-07,178,10.35,1656.0,18,326.02,63.91,213.29,1832.64,Cash,Paid
PAY-E194-2023-07,E194,Ana Torres,Cashier,Part-time,2022-01-01,,2023-07,79,9.7,766.3,0,0.0,89.25,101.66,753.89,Cash,Paid
PAY-E100-2023-07,E100,Ana Torres,Cashier,Part-time,2016-06-01,,2023-07,92,9.7,892.4,0,0.0,50.62,123.09,819.93,Bank Transfer,Paid
PAY-E216-2023-08,E216,Cristina Perez,Manager,Full-time,2023-02-01,,2023-08,172,14.23,2276.8,12,298.83,68.35,354.44,2289.54,Bank Transfer,Paid
PAY-E074-2023-08,E074,Laura Gomez,Barista,Full-time,2014-12-01,,2023-08,163,10.35,1656.0,3,54.34,64.16,241.34,1533.16,Cash,Paid
PAY-E172-2023-08,E172,Luis Moreno,Cashier,Part-time,2020-02-01,,2023-08,83,9.7,805.1,0,0.0,68.37,127.73,745.74,Bank Transfer,Paid
PAY-E037-2023-08,E037,Laura Gomez,Manager,Part-time,2013-03-01,,2023-08,78,14.23,1109.94,0,0.0,52.87,167.09,995.72,Cash,Paid
PAY-E125-2023-08,E125,Carlos Ruiz,Cashier,Part-time,2017-08-01,,2023-08,71,9.7,688.7,0,0.0,65.45,117.94,636.21,Bank Transfer,Paid
PAY-E035-2023-08,E035,Javier Lopez,Barista,Part-time,2013-01-01,,2023-08,100,10.35,1035.0,0,0.0,75.24,123.64,986.6,Cash,Paid
PAY-E202-2023-08,E202,Ana Torres,Manager,Part-time,2022-06-01,,2023-08,72,14.23,1024.56,0,0.0,61.87,161.67,924.76,Bank Transfer,Paid
PAY-E139-2023-09,E139,Laura Gomez,Manager,Full-time,2018-06-01,,2023-09,165,14.23,2276.8,5,124.51,22.7,418.1,2005.91,Cash,Paid
PAY-E080-2023-09,E080,Marta Fernandez,Barista,Full-time,2015-04-01,,2023-09,180,10.35,1656.0,20,362.25,48.89,255.44,1811.7,Bank Transfer,Paid
PAY-E088-2023-09,E088,Carlos Ruiz,Manager,Full-time,2015-10-01,,2023-09,179,14.23,2276.8,19,473.15,29.88,345.6,2434.23,Cash,Paid
PAY-E003-2023-09,E003,Ana Torres,Cashier,Full-time,2010-01-01,,2023-09,165,9.7,1552.0,5,84.88,28.91,242.92,1422.87,Cash,Paid
PAY-E218-2023-10,E218,Laura Gomez,Cook,Full-time,2023-04-01,,2023-10,155,11.64,1804.2,0,0.0,45.51,294.32,1555.39,Cash,Paid
PAY-E065-2023-10,E065,Cristina Perez,Cashier,Full-time,2014-08-01,,2023-10,155,9.7,1503.5,0,0.0,13.06,236.68,1279.88,Cash,Paid
PAY-E155-2023-10,E155,Carlos Ruiz,Cook,Full-time,2019-05-01,,2023-10,166,11.64,1862.4,6,122.22,43.1,258.39,1769.33,Bank Transfer,Pending
PAY-E193-2023-11,E193,Carlos Ruiz,Manager,Full-time,2022-01-01,,2023-11,176,14.23,2276.8,16,398.44,5.8,304.05,2376.99,Cash,Paid
PAY-E198-2023-11,E198,Marta Fernandez,Manager,Full-time,2022-04-01,,2023-11,165,14.23,2276.8,5,124.51,37.31,390.65,2047.97,Bank Transfer,Paid
PAY-E170-2023-11,E170,Carlos Ruiz,Cook,Full-time,2019-12-01,,2023-11,172,11.64,1862.4,12,244.44,19.5,257.31,1869.03,Cash,Paid
PAY-E164-2023-11,E164,Cristina Perez,Manager,Full-time,2019-10-01,,2023-11,179,14.23,2276.8,19,473.15,39.87,364.24,2425.58,Cash,Pending
PAY-E194-2023-11,E194,Ana Torres,Cashier,Part-time,2022-01-01,,2023-11,91,9.7,882.7,0,0.0,47.79,100.3,830.19,Cash,Pending
PAY-E167-2023-12,E167,Cristina Perez,Cook,Part-time,2019-11-01,,2023-12,80,11.64,931.2,0,0.0,63.81,153.06,841.95,Bank Transfer,Paid
PAY-E086-2023-12,E086,Carlos Ruiz,Cashier,Full-time,2015-08-01,,2023-12,153,9.7,1484.1,0,0.0,62.02,239.4,1306.72,Cash,Paid
PAY-E101-2023-12,E101,Carlos Ruiz,Barista,Full-time,2016-07-01,,2023-12,159,10.35,1645.65,0,0.0,40.15,173.17,1512.63,Bank Transfer,Paid
PAY-E173-2023-12,E173,Cristina Perez,Barista,Full-time,2020-04-01,,2023-12,169,10.35,1656.0,9,163.01,72.53,315.58,1575.96,Bank Transfer,Paid
PAY-E188-2023-12,E188,Luis Moreno,Cook,Full-time,2021-10-01,,2023-12,153,11.64,1780.92,0,0.0,26.91,268.24,1539.59,Cash,Paid
PAY-E198-2023-12,E198,Marta Fernandez,Manager,Full-time,2022-04-01,,2023-12,178,14.23,2276.8,18,448.25,71.83,459.4,2337.48,Bank Transfer,Delayed
PAY-E047-2023-12,E047,Carlos Ruiz,Barista,Full-time,2013-11-01,,2023-12,172,10.35,1656.0,12,217.35,34.74,235.77,1672.32,Bank Transfer,Paid
PAY-E178-2024-01,E178,Javier Lopez,Cashier,Full-time,2020-08-01,,2024-01,179,9.9,1584.0,19,329.18,10.03,252.73,1670.48,Cash,Paid
PAY-E198-2024-01,E198,Marta Fernandez,Manager,Full-time,2022-04-01,,2024-01,167,14.51,2321.6,7,177.75,38.44,298.12,2239.67,Bank Transfer,Delayed
PAY-E066-2024-01,E066,Luis Moreno,Manager,Part-time,2014-10-01,,2024-01,92,14.51,1334.92,0,0.0,12.95,138.55,1209.32,Bank Transfer,Paid
PAY-E098-2024-01,E098,Javier Lopez,Barista,Full-time,2016-04-01,,2024-01,158,10.56,1668.48,0,0.0,38.86,173.3,1534.04,Cash,Paid
PAY-E016-2024-01,E016,Carlos Ruiz,Cook,Full-time,2010-11-01,,2024-01,170,11.88,1900.8,10,207.9,0.04,217.26,1891.48,Cash,Paid
PAY-E126-2024-01,E126,Laura Gomez,Cashier,Part-time,2017-09-01,,2024-01,92,9.9,910.8,0,0.0,16.49,121.76,805.53,Bank Transfer,Paid
PAY-E104-2024-02,E104,Ana Torres,Manager,Part-time,2016-08-01,,2024-02,71,14.51,1030.21,0,0.0,31.61,187.63,874.19,Bank Transfer,Paid
PAY-E200-2024-02,E200,Carlos Ruiz,Cashier,Full-time,2022-04-01,,2024-02,177,9.9,1584.0,17,294.53,48.05,205.06,1721.52,Cash,Paid
PAY-E018-2024-02,E018,Luis Moreno,Cook,Full-time,2010-12-01,,2024-02,159,11.88,1888.92,0,0.0,32.39,219.28,1702.03,Bank Transfer,Pending
PAY-E001-2024-02,E001,Carlos Ruiz,Cook,Full-time,2010-01-01,,2024-02,171,11.88,1900.8,11,228.69,9.55,332.99,1806.05,Bank Transfer,Paid
PAY-E177-2024-02,E177,Javier Lopez,Cashier,Full-time,2020-06-01,,2024-02,161,9.9,1584.0,1,17.32,24.33,277.69,1347.96,Cash,Paid
PAY-E124-2024-02,E124,Cristina Perez,Cook,Full-time,2017-08-01,,2024-02,154,11.88,1829.52,0,0.0,1.78,186.85,1644.45,Bank Transfer,Paid
PAY-E103-2024-02,E103,Cristina Perez,Manager,Full-time,2016-07-01,,2024-02,152,14.51,2205.52,0,0.0,39.64,340.08,1905.08,Cash,Paid
PAY-E005-2024-03,E005,Ana Torres,Cook,Full-time,2010-02-01,,2024-03,165,11.88,1900.8,5,103.95,32.69,280.55,1756.89,Bank Transfer,Paid
PAY-E011-2024-03,E011,Luis Moreno,Barista,Part-time,2010-05-01,,2024-03,90,10.56,950.4,0,0.0,6.53,108.88,848.05,Bank Transfer,Delayed
PAY-E055-2024-03,E055,Ana Torres,Manager,Full-time,2014-05-01,,2024-03,176,14.51,2321.6,16,406.28,39.68,377.76,2389.8,Bank Transfer,Paid
PAY-E171-2024-03,E171,Ana Torres,Barista,Full-time,2020-02-01,,2024-03,152,10.56,1605.12,0,0.0,40.89,178.6,1467.41,Cash,Paid
PAY-E174-2024-03,E174,Laura Gomez,Cook,Full-time,2020-04-01,,2024-03,169,11.88,1900.8,9,187.11,11.03,344.97,1753.97,Cash,Paid
PAY-E138-2024-03,E138,Cristina Perez,Cashier,Full-time,2018-05-01,,2024-03,176,9.9,1584.0,16,277.2,49.11,294.71,1615.6,Cash,Paid
PAY-E037-2024-03,E037,Laura Gomez,Manager,Part-time,2013-03-01,,2024-03,91,14.51,1320.41,0,0.0,28.8,149.74,1199.47,Bank Transfer,Paid
PAY-E031-2024-04,E031,Laura Gomez,Manager,Part-time,2012-07-01,,2024-04,75,14.51,1088.25,0,0.0,0.78,151.33,937.7,Bank Transfer,Paid
PAY-E142-2024-04,E142,Luis Moreno,Cashier,Full-time,2018-09-01,,2024-04,179,9.9,1584.0,19,329.18,4.46,291.75,1625.89,Cash,Paid
PAY-E162-2024-04,E162,Cristina Perez,Barista,Full-time,2019-10-01,,2024-04,175,10.56,1689.6,15,277.2,39.61,277.05,1729.36,Bank Transfer,Paid
PAY-E200-2024-04,E200,Carlos Ruiz,Cashier,Full-time,2022-04-01,,2024-04,170,9.9,1584.0,10,173.25,13.55,240.89,1529.91,Bank Transfer,Delayed
PAY-E184-2024-05,E184,Marta Fernandez,Barista,Full-time,2021-07-01,,2024-05,150,10.56,1584.0,0,0.0,27.89,185.94,1425.95,Bank Transfer,Paid
PAY-E023-2024-05,E023,Javier Lopez,Cashier,Full-time,2011-03-01,,2024-05,177,9.9,1584.0,17,294.53,38.06,274.41,1642.18,Bank Transfer,Paid
PAY-E201-2024-05,E201,Ana Torres,Cook,Full-time,2022-05-01,,2024-05,170,11.88,1900.8,10,207.9,32.97,261.53,1880.14,Bank Transfer,Paid
PAY-E108-2024-05,E108,Luis Moreno,Manager,Full-time,2016-10-01,,2024-05,154,14.51,2234.54,0,0.0,34.26,402.68,1866.12,Cash,Paid
PAY-E065-2024-06,E065,Cristina Perez,Cashier,Full-time,2014-08-01,,2024-06,150,9.9,1485.0,0,0.0,58.8,168.71,1375.09,Bank Transfer,Paid
PAY-E207-2024-06,E207,Carlos Ruiz,Manager,Full-time,2022-08-01,,2024-06,168,14.51,2321.6,8,203.14,66.38,345.98,2245.14,Cash,Paid
PAY-E117-2024-06,E117,Ana Torres,Barista,Part-time,2017-04-01,,2024-06,73,10.56,770.88,0,0.0,46.09,88.11,728.86,Cash,Delayed
PAY-E202-2024-06,E202,Ana Torres,Manager,Part-time,2022-06-01,,2024-06,82,14.51,1189.82,0,0.0,91.31,135.65,1145.48,Cash,Paid
PAY-E035-2024-07,E035,Javier Lopez,Barista,Part-time,2013-01-01,,2024-07,77,10.56,813.12,0,0.0,26.92,141.6,698.44,Cash,Delayed
PAY-E050-2024-07,E050,Javier Lopez,Cashier,Full-time,2014-01-01,,2024-07,156,9.9,1544.4,0,0.0,67.33,269.09,1342.64,Cash,Paid
PAY-E070-2024-07,E070,Ana Torres,Cook,Full-time,2014-11-01,,2024-07,163,11.88,1900.8,3,62.37,78.89,244.5,1797.56,Cash,Paid
PAY-E016-2024-07,E016,Carlos Ruiz,Cook,Full-time,2010-11-01,,2024-07,157,11.88,1865.16,0,0.0,91.35,288.28,1668.23,Bank Transfer,Delayed
PAY-E108-2024-07,E108,Luis Moreno,Manager,Full-time,2016-10-01,,2024-07,178,14.51,2321.6,18,457.06,20.41,499.4,2299.67,Bank Transfer,Pending
PAY-E155-2024-07,E155,Carlos Ruiz,Cook,Full-time,2019-05-01,,2024-07,173,11.88,1900.8,13,270.27,81.49,231.31,2021.25,Cash,Paid
PAY-E219-2024-07,E219,Ana Torres,Cook,Full-time,2023-05-01,,2024-07,175,11.88,1900.8,15,311.85,75.73,246.78,2041.6,Cash,Paid
PAY-E105-2024-08,E105,Luis Moreno,Cashier,Full-time,2016-09-01,,2024-08,150,9.9,1485.0,0,0.0,58.38,191.98,1351.4,Cash,Delayed
PAY-E034-2024-08,E034,Cristina Perez,Barista,Full-time,2012-10-01,,2024-08,173,10.56,1689.6,13,240.24,66.69,355.61,1640.92,Cash,Paid
PAY-E062-2024-08,E062,Marta Fernandez,Cook,Part-time,2014-07-01,,2024-08,97,11.88,1152.36,0,0.0,76.25,141.04,1087.57,Cash,Paid
PAY-E024-2024-08,E024,Laura Gomez,Cook,Full-time,2011-04-01,,2024-08,172,11.88,1900.8,12,249.48,70.67,374.96,1845.99,Bank Transfer,Paid
PAY-E070-2024-09,E070,Ana Torres,Cook,Full-time,2014-11-01,,2024-09,180,11.88,1900.8,20,415.8,45.5,304.99,2057.11,Bank Transfer,Paid
PAY-E157-2024-09,E157,Laura Gomez,Manager,Full-time,2019-06-01,,2024-09,161,14.51,2321.6,1,25.39,23.27,244.78,2125.48,Cash,Paid
PAY-E204-2024-09,E204,Luis Moreno,Cook,Full-time,2022-06-01,,2024-09,167,11.88,1900.8,7,145.53,35.24,301.54,1780.03,Bank Transfer,Paid
PAY-E189-2024-09,E189,Luis Moreno,Manager,Full-time,2021-11-01,,2024-09,160,14.51,2321.6,0,0.0,11.93,254.55,2078.98,Cash,Paid
PAY-E132-2024-09,E132,Cristina Perez,Barista,Part-time,2018-01-01,,2024-09,94,10.56,992.64,0,0.0,29.01,180.55,841.1,Bank Transfer,Paid
PAY-E230-2024-10,E230,Cristina Perez,Manager,Full-time,2023-08-01,,2024-10,171,14.51,2321.6,11,279.32,47.27,436.17,2212.02,Bank Transfer,Paid
PAY-E125-2024-10,E125,Carlos Ruiz,Cashier,Part-time,2017-08-01,,2024-10,98,9.9,970.2,0,0.0,22.89,105.68,887.41,Bank Transfer,Paid
PAY-E213-2024-10,E213,Ana Torres,Cook,Full-time,2022-11-01,,2024-10,180,11.88,1900.8,20,415.8,3.85,262.63,2057.82,Bank Transfer,Paid
PAY-E205-2024-10,E205,Ana Torres,Cashier,Full-time,2022-07-01,,2024-10,165,9.9,1584.0,5,86.62,7.52,195.24,1482.9,Bank Transfer,Paid
PAY-E108-2024-11,E108,Luis Moreno,Manager,Full-time,2016-10-01,,2024-11,165,14.51,2321.6,5,126.96,29.67,385.98,2092.25,Cash,Paid
PAY-E166-2024-11,E166,Ana Torres,Cashier,Part-time,2019-11-01,,2024-11,88,9.9,871.2,0,0.0,6.6,143.21,734.59,Bank Transfer,Paid
PAY-E206-2024-11,E206,Marta Fernandez,Cashier,Full-time,2022-07-01,,2024-11,157,9.9,1554.3,0,0.0,24.21,280.43,1298.08,Bank Transfer,Paid
PAY-E168-2024-11,E168,Luis Moreno,Cashier,Part-time,2019-12-01,,2024-11,79,9.9,782.1,0,0.0,22.8,91.2,713.7,Bank Transfer,Paid
PAY-E084-2024-11,E084,Luis Moreno,Cook,Full-time,2015-08-01,,2024-11,159,11.88,1888.92,0,0.0,9.11,216.43,1681.6,Bank Transfer,Paid
PAY-E067-2024-12,E067,Ana Torres,Cashier,Part-time,2014-10-01,,2024-12,81,9.9,801.9,0,0.0,31.84,113.28,720.46,Bank Transfer,Paid
PAY-E053-2024-12,E053,Luis Moreno,Barista,Full-time,2014-03-01,,2024-12,153,10.56,1615.68,0,0.0,93.63,226.25,1483.06,Cash,Paid
PAY-E009-2024-12,E009,Carlos Ruiz,Cook,Full-time,2010-03-01,,2024-12,180,11.88,1900.8,20,415.8,56.64,298.12,2075.12,Bank Transfer,Pending
PAY-E251-2024-12,E251,Marta Fernandez,Manager,Full-time,2024-10-01,,2024-12,167,14.51,2321.6,7,177.75,98.05,328.58,2268.82,Cash,Paid
